,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
138,2613012725466074,"Although #ABtesting is a widely prevalent practice these days, a lot can go wrong during the setting up process and while interpreting the results. #datascience
EDVANCER.IN
A/B Testing Made Simple - Part 1- Edvancer Eduventures","Although #ABtesting is a widely prevalent practice these days, a lot can go wrong during the setting up process and while interpreting the results. #datascience","EDVANCER.IN
A/B Testing Made Simple - Part 1- Edvancer Eduventures",2020-06-16 11:13:39,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBU7LOdYtgAJAcF&w=476&h=249&url=https%3A%2F%2Fwww.edvancer.in%2Fwp-content%2Fuploads%2F2018%2F10%2FAB-testing-738x522.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBU_X9fEZVMgRuQ,4,1,2,https://m.facebook.com/story.php?story_fbid=969323396853765&id=315272545240115,https://www.edvancer.in/ab-testing-made-simple-part-1/
139,2606595339441146,"TOWARDSDATASCIENCE.COM
Time-Series Forecasting: Predicting Stock Prices Using Facebook’s Prophet Model",,"TOWARDSDATASCIENCE.COM
Time-Series Forecasting: Predicting Stock Prices Using Facebook’s Prophet Model",2020-06-13 19:01:14,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQB69VJP_RI2vYo7&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2AhnJmoDkR6-inqCe_JRxW0w.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBEV7fw5bOYR43m,87,7,42,https://m.facebook.com/story.php?story_fbid=10157442881517149&id=315272545240115,https://towardsdatascience.com/time-series-forecasting-predicting-stock-prices-using-facebooks-prophet-model-9ee1657132b5?source=friends_link&sk=ddaac7a1a51ef0422da24a0c47e301a6
140,2459148537519161,"YOUTUBE.COM
Real Talk with PepsiCo Machine Learning Engineer",,"YOUTUBE.COM
Real Talk with PepsiCo Machine Learning Engineer",2020-04-08 00:20:54,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAFX20XeEUQsK10&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FDYFWun9DaPI%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQB_spLaz5o_RIL-,4,2,0,https://m.facebook.com/story.php?story_fbid=857121318087898&id=315272545240115,https://www.youtube.com/watch?v=DYFWun9DaPI
141,2609608129139867,"Logistic regression from scratch in python with a real dataset.#machinelearning #logisticregression
REGENERATIVETODAY.COM
Logistic Regression From Scratch Using a Real Dataset – Regenerative",Logistic regression from scratch in python with a real dataset.#machinelearning #logisticregression,"REGENERATIVETODAY.COM
Logistic Regression From Scratch Using a Real Dataset – Regenerative",2020-06-15 00:30:43,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBr5DV-wIOdwypc&w=453&h=237&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1197%2F1%2A9iHDx9ng03VTNmPtS3pYjw.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBHjBbraasC0bTL,8,2,5,https://m.facebook.com/story.php?story_fbid=864958347247892&id=315272545240115,https://regenerativetoday.com/logistic-regression-from-scratch-using-a-real-dataset/
142,2610785455688801,"Is there anyone who could help me with R in dealing with financial panel data?
I am having some issues in merging the monthly and yearly data together w.r.t fiscal year and also predicting values for some variables.
Any help would be highly appreciated.
Thanks.","Is there anyone who could help me with R in dealing with financial panel data?
I am having some issues in merging the monthly and yearly data together w.r.t fiscal year and also predicting values for some variables.
Any help would be highly appreciated.
Thanks.",,2020-06-15 12:58:02,,0,1,0,,
143,2612872458813434,"Check out these Top 8 DataScience Tools
MEDIUM.COM
Top 8 Data Science Tools For Beginners in 2020",Check out these Top 8 DataScience Tools,"MEDIUM.COM
Top 8 Data Science Tools For Beginners in 2020",2020-06-16 09:38:24,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBObsubuQ_cF2zj&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F693%2F1%2AX465HGyHWV-pMzvxqM9xDQ.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCeTdWuvLTFedWk,16,0,3,https://m.facebook.com/story.php?story_fbid=3128598880557512&id=315272545240115,https://bit.ly/2BeEfsp
144,2611587402275273,"I am looking for updated Covid-19 dataset for South Africa 🇿🇦,anyone who knows where can I get it .","I am looking for updated Covid-19 dataset for South Africa 🇿🇦,anyone who knows where can I get it .",,2020-06-15 20:38:33,,3,6,0,,
145,2612014845565862,"Hey is there any beginner friendly data science course based on python and based only project??
I mean I wanna learn only by doing project.I wanna learn the simplest things even with doing project.If there’s any course or platform please suggest me.I have learned the basics of python.
Thanks in advance","Hey is there any beginner friendly data science course based on python and based only project??
I mean I wanna learn only by doing project.I wanna learn the simplest things even with doing project.If there’s any course or platform please suggest me.I have learned the basics of python.
Thanks in advance",,2020-06-16 00:34:08,,0,1,0,,
146,2611736168927063,"This 10 minutes video will help you understand what is a data warehouse with the help of some real life examples.
#datawarehouse #dwh #datawarehousing #concepts
YOUTUBE.COM
What is a Data Warehouse - Explained with real life example | datawarehouse vs database (2020)","This 10 minutes video will help you understand what is a data warehouse with the help of some real life examples.
#datawarehouse #dwh #datawarehousing #concepts","YOUTUBE.COM
What is a Data Warehouse - Explained with real life example | datawarehouse vs database (2020)",2020-06-15 21:58:57,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCJFDsnCZwDEvj_&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FjmwGNhUXn_o%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQB5QTQc-29Ue8WE,59,0,31,https://m.facebook.com/story.php?story_fbid=3333964406633801&id=315272545240115,https://youtu.be/jmwGNhUXn_o
147,,"Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…
UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB","Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…","UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB",2017-01-14 08:02:25,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCsAPPbC1vxEwBA&w=65&h=65&url=http%3A%2F%2Fwww.unb.ca%2Fwebcomps%2F_css%2Funb_logo_140.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQDuht4kr8d6-WAW,729,7,139,https://m.facebook.com/story.php?story_fbid=442290009531359&id=315272545240115,https://toolbox.google.com/datasetsearch
148,2611752585592088,"Data visualization and analysis of the corona virus cases worldwide.
YOUTUBE.COM
Corona virus spread worldwide (in depth analysis and visualisations)",Data visualization and analysis of the corona virus cases worldwide.,"YOUTUBE.COM
Corona virus spread worldwide (in depth analysis and visualisations)",2020-06-15 22:08:02,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQD226bWCJC2A0BY&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FKF4Wh8-yFlg%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCMOC5fuUZzSrQ-,1,0,0,https://m.facebook.com/story.php?story_fbid=127860705602372&id=315272545240115,https://youtu.be/KF4Wh8-yFlg
149,2611999045567442,"A detail explanation of p-test, it's characteristics and calculation with example
#Statistics #math #DataScience #StatisticslAnalysis
REGENERATIVETODAY.COM
Understand the p-test, Characteristics, and Calculation with Example – Regenerative","A detail explanation of p-test, it's characteristics and calculation with example
#Statistics #math #DataScience #StatisticslAnalysis","REGENERATIVETODAY.COM
Understand the p-test, Characteristics, and Calculation with Example – Regenerative",2020-06-16 00:24:14,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBAAZwFzFrTY_b7&w=444&h=232&url=https%3A%2F%2Fregenerativetoday.com%2Fwp-content%2Fuploads%2F2020%2F06%2Fp-test-graph.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQD1-7wtqteVq0zy,12,0,8,https://m.facebook.com/story.php?story_fbid=865616430515417&id=315272545240115,https://regenerativetoday.com/understand-the-p-test-characteristics-and-calculation-with-example/
150,2601182519982428,,,,2020-06-11 13:10:04,,36,67,0,,
151,2597541750346505,"Hello all. I need help on a strange issue I am finding while applying two-way ANOVA. Initially I was directed to apply two way ANOVA in IBM SPSS software and interpret its result. Both the main effect and interaction effect were coming statistical significant. But then I was directed to use R to do the same analysis. When I applied the two way ANOVA in R on same data set, I encountered a strange issue. The main effect was still significant but interaction effect becomes non significant. I am bit confused with different results on same dataset in two different analytics softwares. Seeking your kind guidance in this regard.
Thanks in advance
Regards
Dr. Shikha Sharma","Hello all. I need help on a strange issue I am finding while applying two-way ANOVA. Initially I was directed to apply two way ANOVA in IBM SPSS software and interpret its result. Both the main effect and interaction effect were coming statistical significant. But then I was directed to use R to do the same analysis. When I applied the two way ANOVA in R on same data set, I encountered a strange issue. The main effect was still significant but interaction effect becomes non significant. I am bit confused with different results on same dataset in two different analytics softwares. Seeking your kind guidance in this regard.
Thanks in advance
Regards
Dr. Shikha Sharma",,2020-06-10 00:02:42,,3,3,0,,
152,2611563632277650,"YOUTUBE.COM
EDA Using Pandas | Matplotlib | Seaborn
Sadhna Singh
15 June at 14:10 · YouTube ·
Here will discuss
Several techniques of exploratory data analysis
Handle missing values
Removing duplicates
Out layer treatment
Normalization and scaling
Encoding categorical Dummy variable creation
Bivariate analysis
#eda #machinelearning #python #ml #datascience #dataanalysis #pandas #matplotlib #seaborn",,"YOUTUBE.COM
EDA Using Pandas | Matplotlib | Seaborn
Sadhna Singh
15 June at 14:10 · YouTube ·
Here will discuss
Several techniques of exploratory data analysis
Handle missing values
Removing duplicates
Out layer treatment
Normalization and scaling
Encoding categorical Dummy variable creation
Bivariate analysis
#eda #machinelearning #python #ml #datascience #dataanalysis #pandas #matplotlib #seaborn",2020-06-15 20:25:22,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCHFUP1SncrJk_V&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FChXhI5fPk3E%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQB7mEFlde1NFZIH,3,0,0,https://m.facebook.com/story.php?story_fbid=570474830322306&id=100020793824678,https://www.youtube.com/watch?v=ChXhI5fPk3E&feature=share
153,,"Sadhna Singh
15 June at 14:10 · YouTube ·
Here will discuss
Several techniques of exploratory data analysis
Handle missing values
Removing duplicates
Out layer treatment
Normalization and scaling
Encoding categorical Dummy variable creation
Bivariate analysis
#eda #machinelearning #python #ml #datascience #dataanalysis #pandas #matplotlib #seaborn",,"Sadhna Singh
15 June at 14:10 · YouTube ·
Here will discuss
Several techniques of exploratory data analysis
Handle missing values
Removing duplicates
Out layer treatment
Normalization and scaling
Encoding categorical Dummy variable creation
Bivariate analysis
#eda #machinelearning #python #ml #datascience #dataanalysis #pandas #matplotlib #seaborn",,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCHFUP1SncrJk_V&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FChXhI5fPk3E%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQB7mEFlde1NFZIH,0,0,0,https://m.facebook.com/story.php?story_fbid=570474830322306&id=100020793824678,https://www.youtube.com/watch?v=ChXhI5fPk3E&feature=share
154,2611027732331240,Customizing biplot using base graphic functions in R (upcoming tutorial),Customizing biplot using base graphic functions in R (upcoming tutorial),,2020-06-15 15:40:53,,9,0,0,https://m.facebook.com/story.php?story_fbid=1205086719836035&id=565893703755343,
155,2610572822376731,"TOWARDSDATASCIENCE.COM
Many ways of Pivoting with Pandas",,"TOWARDSDATASCIENCE.COM
Many ways of Pivoting with Pandas",2020-06-15 10:23:27,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDQKenc5ETcFa1s&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2A7juoOyvl5Zz4QWyPhSpRxw.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBivsXgNgJQEczA,10,0,2,https://m.facebook.com/story.php?story_fbid=3426289594048111&id=315272545240115,https://towardsdatascience.com/many-ways-of-pivoting-with-pandas-a763d9653a0
156,2610609552373058,"https://bit.ly/3e4pAyy
YOUTUBE.COM
Data Science Interview Questions | Data Science Tutorial | Data Science Interviews | Edureka",https://bit.ly/3e4pAyy,"YOUTUBE.COM
Data Science Interview Questions | Data Science Tutorial | Data Science Interviews | Edureka",2020-06-15 10:49:50,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCDlzRiVh3-Lfty&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FtTAieUcNHdY%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAvpbGb9b4JpEm7,7,0,5,https://m.facebook.com/story.php?story_fbid=3126125087471558&id=315272545240115,https://bit.ly/3e4pAyy
157,2610853252348688,"Hey is there any beginner friendly data science course based on python and based only project??
I mean I wanna learn only by doing project.I wanna learn the simplest things even with doing project.If there’s any course or platform please suggest me.I have learned the basics of python.
Thanks in advance","Hey is there any beginner friendly data science course based on python and based only project??
I mean I wanna learn only by doing project.I wanna learn the simplest things even with doing project.If there’s any course or platform please suggest me.I have learned the basics of python.
Thanks in advance",,2020-06-15 13:41:57,,0,0,0,,
158,2610874769013203,"Important concept for beginners and for experts too. Gain knowledge from this post and share it among your friends too.

VITEZONE.COM
Linear Algebra for Data Science and Machine learning - vitezone","Important concept for beginners and for experts too. Gain knowledge from this post and share it among your friends too.
","VITEZONE.COM
Linear Algebra for Data Science and Machine learning - vitezone",2020-06-15 13:57:47,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQActKhvT5Tf4-or&w=476&h=249&url=https%3A%2F%2Fvitezone.com%2Fwp-content%2Fuploads%2F2020%2F06%2Flinear-albera.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQB30YbwvkvWRiKh,5,0,0,https://m.facebook.com/story.php?story_fbid=131896995187393&id=315272545240115,https://vitezone.com/linear-algebra-for-data-science-and-machine-learning/
159,2611238135643533,"Hi all,
A lot of people use Keras to train their deep learning models.
When you train models you need to evaluate them as well but choosing a good metric can be tricky.
- you need to understand which metrics are already available in Keras and tf.keras and how to use them,
- in many situations, you need to define your own custom metric because the metric you are looking for doesn’t ship with Keras.
- sometimes you want to monitor model performance by looking at charts like ROC curve or Confusion Matrix after every epoch.
We've put together an article that explains all that and more.
I hope, this will be helpful to you!
https://neptune.ai/blog/keras-metrics?utm_source=facebook&utm_medium=post-in-group&utm_campaign=blog-keras-metrics&utm_content=BigDataPakistan
NEPTUNE.AI
Keras Metrics: Everything You Need To Know | Neptune blog","Hi all,
A lot of people use Keras to train their deep learning models.
When you train models you need to evaluate them as well but choosing a good metric can be tricky.
- you need to understand which metrics are already available in Keras and tf.keras and how to use them,
- in many situations, you need to define your own custom metric because the metric you are looking for doesn’t ship with Keras.
- sometimes you want to monitor model performance by looking at charts like ROC curve or Confusion Matrix after every epoch.
We've put together an article that explains all that and more.
I hope, this will be helpful to you!
https://neptune.ai/blog/keras-metrics?utm_source=facebook&utm_medium=post-in-group&utm_campaign=blog-keras-metrics&utm_content=BigDataPakistan","NEPTUNE.AI
Keras Metrics: Everything You Need To Know | Neptune blog",2020-06-15 17:43:47,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBu2Zg8gA0fRUbl&w=476&h=249&url=https%3A%2F%2Fi0.wp.com%2Fneptune.ai%2Fwp-content%2Fuploads%2Fkeras_metrics-3.png%3Ffit%3D1920%252C1377&cfs=1&jq=75&ext=jpg&_nc_hash=AQBYXpBXFzOHtspU,9,0,0,https://m.facebook.com/story.php?story_fbid=10223711622605320&id=315272545240115,https://neptune.ai/blog/keras-metrics?utm_source=facebook&utm_medium=post-in-group&utm_campaign=blog-keras-metrics&utm_content=BigDataPakistan
